country,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,geometry,normalized_light_intensity
Taiwan,35118,4819,15,1,"POLYGON ((120.503540039062 23.9209917993668, 120.509033203125 23.9209917993668, 120.509033203125 23.9159703705102, 120.503540039062 23.9159703705102, 120.503540039062 23.9209917993668))",0.3524788675522671
Taiwan,35118,4819,15,1,"POLYGON ((120.503540039062 23.9209917993668, 120.509033203125 23.9209917993668, 120.509033203125 23.9159703705102, 120.503540039062 23.9159703705102, 120.503540039062 23.9209917993668))",0.3395652657117779
Taiwan,31194,20061,10,4,"POLYGON ((120.509033203125 23.9209917993668, 120.514526367188 23.9209917993668, 120.514526367188 23.9159703705102, 120.509033203125 23.9159703705102, 120.509033203125 23.9209917993668))",0.362546614594625
Taiwan,31194,20061,10,4,"POLYGON ((120.509033203125 23.9209917993668, 120.514526367188 23.9209917993668, 120.514526367188 23.9159703705102, 120.509033203125 23.9159703705102, 120.509033203125 23.9209917993668))",0.3595098897064346
Taiwan,51721,20021,19,16,"POLYGON ((120.514526367188 23.9209917993668, 120.52001953125 23.9209917993668, 120.52001953125 23.9159703705102, 120.514526367188 23.9159703705102, 120.514526367188 23.9209917993668))",0.3184668423095909
Taiwan,60727,20980,3,1,"POLYGON ((120.503540039062 23.9159703705102, 120.509033203125 23.9159703705102, 120.509033203125 23.9109487464825, 120.503540039062 23.9109487464825, 120.503540039062 23.9159703705102))",0.3404418628998426
Taiwan,91189,34457,10,4,"POLYGON ((120.509033203125 23.9159703705102, 120.514526367188 23.9159703705102, 120.514526367188 23.9109487464825, 120.509033203125 23.9109487464825, 120.509033203125 23.9159703705102))",0.395056390912503
Taiwan,118806,27204,14,36,"POLYGON ((120.514526367188 23.9159703705102, 120.52001953125 23.9159703705102, 120.52001953125 23.9109487464825, 120.514526367188 23.9109487464825, 120.514526367188 23.9159703705102))",0.3527289551168808
Taiwan,134338,48968,6,276,"POLYGON ((120.6298828125 24.1768251504575, 120.635375976562 24.1768251504575, 120.635375976562 24.1718137162514, 120.6298828125 24.1718137162514, 120.6298828125 24.1768251504575))",0.3025106151835778
Taiwan,121691,49377,7,471,"POLYGON ((120.635375976562 24.1768251504575, 120.640869140625 24.1768251504575, 120.640869140625 24.1718137162514, 120.635375976562 24.1718137162514, 120.635375976562 24.1768251504575))",0.3155596350247119
Taiwan,112319,45415,10,471,"POLYGON ((120.635375976562 24.1718137162514, 120.640869140625 24.1718137162514, 120.640869140625 24.1668020853032, 120.635375976562 24.1668020853032, 120.635375976562 24.1718137162514))",0.3284583111890515
Taiwan,148275,88316,6,496,"POLYGON ((120.635375976562 24.1668020853032, 120.640869140625 24.1668020853032, 120.640869140625 24.1617902576437, 120.635375976562 24.1617902576437, 120.635375976562 24.1668020853032))",0.3019748202872895
Taiwan,111673,38033,7,251,"POLYGON ((120.673828125 24.151766012313, 120.679321289062 24.151766012313, 120.679321289062 24.1467535947031, 120.673828125 24.1467535947031, 120.673828125 24.151766012313))",0.3039159772550551
Taiwan,66572,29527,7,208,"POLYGON ((120.673828125 24.1467535947031, 120.679321289062 24.1467535947031, 120.679321289062 24.1417409805043, 120.673828125 24.1417409805043, 120.673828125 24.1467535947031))",0.3333947311082184
Taiwan,66572,29527,7,208,"POLYGON ((120.673828125 24.1467535947031, 120.679321289062 24.1467535947031, 120.679321289062 24.1417409805043, 120.673828125 24.1417409805043, 120.673828125 24.1467535947031))",0.3111352880754483
Taiwan,74872,36167,6,75,"POLYGON ((120.684814453125 24.1417409805043, 120.690307617188 24.1417409805043, 120.690307617188 24.1367281697474, 120.684814453125 24.1367281697474, 120.684814453125 24.1417409805043))",0.3321773859741422
Taiwan,74872,36167,6,75,"POLYGON ((120.684814453125 24.1417409805043, 120.690307617188 24.1417409805043, 120.690307617188 24.1367281697474, 120.684814453125 24.1367281697474, 120.684814453125 24.1417409805043))",0.306174179651649
Taiwan,123638,45122,5,81,"POLYGON ((120.690307617188 24.1417409805043, 120.69580078125 24.1417409805043, 120.69580078125 24.1367281697474, 120.690307617188 24.1367281697474, 120.690307617188 24.1417409805043))",0.3143764694949263
Taiwan,102691,36964,13,286,"POLYGON ((120.173950195312 23.0039080266307, 120.179443359375 23.0039080266307, 120.179443359375 22.9988515941429, 120.173950195312 22.9988515941429, 120.173950195312 23.0039080266307))",0.3155728526911071
Taiwan,111212,42987,8,351,"POLYGON ((120.179443359375 23.0089642696731, 120.184936523438 23.0089642696731, 120.184936523438 23.0039080266307, 120.179443359375 23.0039080266307, 120.179443359375 23.0089642696731))",0.3265244171445826
Taiwan,109403,43295,8,239,"POLYGON ((120.184936523438 23.0089642696731, 120.1904296875 23.0089642696731, 120.1904296875 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 23.0089642696731))",0.3877834485858203
Taiwan,109403,43295,8,239,"POLYGON ((120.184936523438 23.0089642696731, 120.1904296875 23.0089642696731, 120.1904296875 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 23.0089642696731))",0.3141720129636387
Taiwan,110388,46579,7,272,"POLYGON ((120.179443359375 23.0039080266307, 120.184936523438 23.0039080266307, 120.184936523438 22.9988515941429, 120.179443359375 22.9988515941429, 120.179443359375 23.0039080266307))",0.38400333186121
Taiwan,121694,53974,7,352,"POLYGON ((120.184936523438 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 22.9988515941429, 120.184936523438 22.9988515941429, 120.184936523438 23.0039080266307))",0.4144281484355193
Taiwan,93765,40387,8,131,"POLYGON ((120.1904296875 23.0291873467446, 120.195922851562 23.0291873467446, 120.195922851562 23.024131861806, 120.1904296875 23.024131861806, 120.1904296875 23.0291873467446))",0.3013219568496955
Taiwan,93765,40387,8,131,"POLYGON ((120.1904296875 23.0291873467446, 120.195922851562 23.0291873467446, 120.195922851562 23.024131861806, 120.1904296875 23.024131861806, 120.1904296875 23.0291873467446))",0.3001899733849379
Taiwan,113618,36035,9,358,"POLYGON ((120.206909179688 23.019076187293, 120.21240234375 23.019076187293, 120.21240234375 23.014020323238, 120.206909179688 23.014020323238, 120.206909179688 23.019076187293))",0.3192559428161439
Taiwan,133845,49051,10,344,"POLYGON ((120.201416015625 23.014020323238, 120.206909179688 23.014020323238, 120.206909179688 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.014020323238))",0.321302099683564
Taiwan,144637,57522,10,172,"POLYGON ((120.206909179688 23.014020323238, 120.21240234375 23.014020323238, 120.21240234375 23.0089642696731, 120.206909179688 23.0089642696731, 120.206909179688 23.014020323238))",0.3188096088125849
Taiwan,119217,36321,8,98,"POLYGON ((120.1904296875 23.0089642696731, 120.195922851562 23.0089642696731, 120.195922851562 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 23.0089642696731))",0.3473180384424084
Taiwan,119217,36321,8,98,"POLYGON ((120.1904296875 23.0089642696731, 120.195922851562 23.0089642696731, 120.195922851562 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 23.0089642696731))",0.3548720997654708
Taiwan,119217,36321,8,98,"POLYGON ((120.1904296875 23.0089642696731, 120.195922851562 23.0089642696731, 120.195922851562 23.0039080266307, 120.1904296875 23.0039080266307, 120.1904296875 23.0089642696731))",0.3126052789069296
Taiwan,92366,35068,9,215,"POLYGON ((120.195922851562 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 23.0089642696731))",0.3545903557927946
Taiwan,92366,35068,9,215,"POLYGON ((120.195922851562 23.0089642696731, 120.201416015625 23.0089642696731, 120.201416015625 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 23.0089642696731))",0.306472941612424
Taiwan,80493,35586,10,370,"POLYGON ((120.1904296875 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 22.9988515941429, 120.1904296875 22.9988515941429, 120.1904296875 23.0039080266307))",0.4184741285239297
Taiwan,80493,35586,10,370,"POLYGON ((120.1904296875 23.0039080266307, 120.195922851562 23.0039080266307, 120.195922851562 22.9988515941429, 120.1904296875 22.9988515941429, 120.1904296875 23.0039080266307))",0.4007193127807225
Taiwan,107171,51551,7,299,"POLYGON ((120.195922851562 23.0039080266307, 120.201416015625 23.0039080266307, 120.201416015625 22.9988515941429, 120.195922851562 22.9988515941429, 120.195922851562 23.0039080266307))",0.4447066196285956
Taiwan,154160,56473,10,614,"POLYGON ((120.201416015625 23.0089642696731, 120.206909179688 23.0089642696731, 120.206909179688 23.0039080266307, 120.201416015625 23.0039080266307, 120.201416015625 23.0089642696731))",0.3448662059672658
Taiwan,154160,56473,10,614,"POLYGON ((120.201416015625 23.0089642696731, 120.206909179688 23.0089642696731, 120.206909179688 23.0039080266307, 120.201416015625 23.0039080266307, 120.201416015625 23.0089642696731))",0.3269932270037739
Taiwan,153272,62536,10,234,"POLYGON ((120.206909179688 23.0089642696731, 120.21240234375 23.0089642696731, 120.21240234375 23.0039080266307, 120.206909179688 23.0039080266307, 120.206909179688 23.0089642696731))",0.3314607788361443
Taiwan,153272,62536,10,234,"POLYGON ((120.206909179688 23.0089642696731, 120.21240234375 23.0089642696731, 120.21240234375 23.0039080266307, 120.206909179688 23.0039080266307, 120.206909179688 23.0089642696731))",0.3100489162348151
Taiwan,136127,60297,8,169,"POLYGON ((120.201416015625 23.0039080266307, 120.206909179688 23.0039080266307, 120.206909179688 22.9988515941429, 120.201416015625 22.9988515941429, 120.201416015625 23.0039080266307))",0.4204693789369867
Taiwan,102610,45760,8,91,"POLYGON ((120.206909179688 23.0039080266307, 120.21240234375 23.0039080266307, 120.21240234375 22.9988515941429, 120.206909179688 22.9988515941429, 120.206909179688 23.0039080266307))",0.3841361684380215
Taiwan,98826,31088,8,105,"POLYGON ((120.21240234375 23.0089642696731, 120.217895507812 23.0089642696731, 120.217895507812 23.0039080266307, 120.21240234375 23.0039080266307, 120.21240234375 23.0089642696731))",0.3070259330614673
Taiwan,92102,29496,7,13,"POLYGON ((120.21240234375 23.0039080266307, 120.217895507812 23.0039080266307, 120.217895507812 22.9988515941429, 120.21240234375 22.9988515941429, 120.21240234375 23.0039080266307))",0.3474153561800082
Taiwan,92102,29496,7,13,"POLYGON ((120.21240234375 23.0039080266307, 120.217895507812 23.0039080266307, 120.217895507812 22.9988515941429, 120.21240234375 22.9988515941429, 120.21240234375 23.0039080266307))",0.3126340278165692
Taiwan,105379,42768,7,57,"POLYGON ((120.217895507812 23.0039080266307, 120.223388671875 23.0039080266307, 120.223388671875 22.9988515941429, 120.217895507812 22.9988515941429, 120.217895507812 23.0039080266307))",0.3147935344222387
Taiwan,68569,31872,10,112,"POLYGON ((120.223388671875 23.0039080266307, 120.228881835938 23.0039080266307, 120.228881835938 22.9988515941429, 120.223388671875 22.9988515941429, 120.223388671875 23.0039080266307))",0.3097455892297873
Taiwan,104916,39999,9,224,"POLYGON ((120.173950195312 22.9988515941429, 120.179443359375 22.9988515941429, 120.179443359375 22.9937949722422, 120.173950195312 22.9937949722422, 120.173950195312 22.9988515941429))",0.3081512009424176
Taiwan,98722,33102,8,281,"POLYGON ((120.173950195312 22.9937949722422, 120.179443359375 22.9937949722422, 120.179443359375 22.9887381609607, 120.173950195312 22.9887381609607, 120.173950195312 22.9937949722422))",0.3101216463956316
Taiwan,135913,61389,9,105,"POLYGON ((120.179443359375 22.9988515941429, 120.184936523438 22.9988515941429, 120.184936523438 22.9937949722422, 120.179443359375 22.9937949722422, 120.179443359375 22.9988515941429))",0.3430646904424471
Taiwan,106008,41490,7,270,"POLYGON ((120.184936523438 22.9988515941429, 120.1904296875 22.9988515941429, 120.1904296875 22.9937949722422, 120.184936523438 22.9937949722422, 120.184936523438 22.9988515941429))",0.383712853747744
Taiwan,107086,42072,9,223,"POLYGON ((120.179443359375 22.9937949722422, 120.184936523438 22.9937949722422, 120.184936523438 22.9887381609607, 120.179443359375 22.9887381609607, 120.179443359375 22.9937949722422))",0.3142561712624486
Taiwan,103252,34740,9,83,"POLYGON ((120.184936523438 22.9937949722422, 120.1904296875 22.9937949722422, 120.1904296875 22.9887381609607, 120.184936523438 22.9887381609607, 120.184936523438 22.9937949722422))",0.3396125853456567
Taiwan,139869,46073,8,133,"POLYGON ((120.179443359375 22.9887381609607, 120.184936523438 22.9887381609607, 120.184936523438 22.9836811603309, 120.179443359375 22.9836811603309, 120.179443359375 22.9887381609607))",0.3023900452222754
Taiwan,96867,42416,9,137,"POLYGON ((120.184936523438 22.9887381609607, 120.1904296875 22.9887381609607, 120.1904296875 22.9836811603309, 120.184936523438 22.9836811603309, 120.184936523438 22.9887381609607))",0.3318219646716038
Taiwan,134821,58038,9,262,"POLYGON ((120.184936523438 22.9836811603309, 120.1904296875 22.9836811603309, 120.1904296875 22.9786239703849, 120.184936523438 22.9786239703849, 120.184936523438 22.9836811603309))",0.3141537877231907
Taiwan,134821,58038,9,262,"POLYGON ((120.184936523438 22.9836811603309, 120.1904296875 22.9836811603309, 120.1904296875 22.9786239703849, 120.184936523438 22.9786239703849, 120.184936523438 22.9836811603309))",0.3340358403332295
Taiwan,56850,28446,9,127,"POLYGON ((120.1904296875 22.9988515941429, 120.195922851562 22.9988515941429, 120.195922851562 22.9937949722422, 120.1904296875 22.9937949722422, 120.1904296875 22.9988515941429))",0.4221847253696938
Taiwan,56850,28446,9,127,"POLYGON ((120.1904296875 22.9988515941429, 120.195922851562 22.9988515941429, 120.195922851562 22.9937949722422, 120.1904296875 22.9937949722422, 120.1904296875 22.9988515941429))",0.461585622315489
Taiwan,82299,37185,12,399,"POLYGON ((120.195922851562 22.9988515941429, 120.201416015625 22.9988515941429, 120.201416015625 22.9937949722422, 120.195922851562 22.9937949722422, 120.195922851562 22.9988515941429))",0.4805009918684372
Taiwan,69643,28232,12,152,"POLYGON ((120.1904296875 22.9937949722422, 120.195922851562 22.9937949722422, 120.195922851562 22.9887381609607, 120.1904296875 22.9887381609607, 120.1904296875 22.9937949722422))",0.433640560293967
Taiwan,69643,28232,12,152,"POLYGON ((120.1904296875 22.9937949722422, 120.195922851562 22.9937949722422, 120.195922851562 22.9887381609607, 120.1904296875 22.9887381609607, 120.1904296875 22.9937949722422))",0.4989917501964308
Taiwan,53569,27229,8,305,"POLYGON ((120.195922851562 22.9937949722422, 120.201416015625 22.9937949722422, 120.201416015625 22.9887381609607, 120.195922851562 22.9887381609607, 120.195922851562 22.9937949722422))",0.4665687951198434
Taiwan,59911,35510,7,168,"POLYGON ((120.201416015625 22.9988515941429, 120.206909179688 22.9988515941429, 120.206909179688 22.9937949722422, 120.201416015625 22.9937949722422, 120.201416015625 22.9988515941429))",0.4401331517822479
Taiwan,69468,38575,8,186,"POLYGON ((120.206909179688 22.9988515941429, 120.21240234375 22.9988515941429, 120.21240234375 22.9937949722422, 120.206909179688 22.9937949722422, 120.206909179688 22.9988515941429))",0.3948669726307352
Taiwan,106336,48403,12,142,"POLYGON ((120.201416015625 22.9937949722422, 120.206909179688 22.9937949722422, 120.206909179688 22.9887381609607, 120.201416015625 22.9887381609607, 120.201416015625 22.9937949722422))",0.3977358079237444
Taiwan,129916,48045,11,535,"POLYGON ((120.206909179688 22.9937949722422, 120.21240234375 22.9937949722422, 120.21240234375 22.9887381609607, 120.206909179688 22.9887381609607, 120.206909179688 22.9937949722422))",0.3693980434049531
Taiwan,109596,42583,8,135,"POLYGON ((120.1904296875 22.9887381609607, 120.195922851562 22.9887381609607, 120.195922851562 22.9836811603309, 120.1904296875 22.9836811603309, 120.1904296875 22.9887381609607))",0.3876620207378004
Taiwan,109596,42583,8,135,"POLYGON ((120.1904296875 22.9887381609607, 120.195922851562 22.9887381609607, 120.195922851562 22.9836811603309, 120.1904296875 22.9836811603309, 120.1904296875 22.9887381609607))",0.413759986665102
Taiwan,63423,44203,6,373,"POLYGON ((120.195922851562 22.9887381609607, 120.201416015625 22.9887381609607, 120.201416015625 22.9836811603309, 120.195922851562 22.9836811603309, 120.195922851562 22.9887381609607))",0.3584819783814876
